numero,clave,nombre,latitud,longitud,altitud,estado,municipio,id_cuenca_de_disponibilidad,cuenca_de_disponibilidad,num_region_hidrologica,region_hidrologica,fn_id_cuenca_de_disponibilidad,fn_num_region_hidrologica,estado_etq
3903,HUIMR,"Huitzilac, Mor.",19.028889,-99.265,2850,Morelos,Huitzilac,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3904,C17022,Tres Cumbres,19.036667,-99.258056,2639,Morelos,Huitzilac,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3905,C17093,Tres Marías,19.050278,-99.246111,2827,Morelos,Huitzilac,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3906,TMAMR,"Tres Marías, Mor.",19.054167,-99.241667,2830,Morelos,Huitzilac,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3907,C17055,Tenango,18.620556,-98.746944,1188,Morelos,Jantetelco,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3908,CUEMR,"Cuernavaca, Mor.",18.9,-99.2,1560,Morelos,Jiutepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3909,C17071,Progreso,18.88,-99.153333,1366,Morelos,Jiutepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3910,SLDMR,"Solidaridad, Mor.",18.918333,-99.190556,1465,Morelos,Jiutepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3911,TEMMR,"Temixco, Mor.",18.856944,-99.223611,1265,Morelos,Jiutepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3912,C17074,El Higuerón,18.5775,-99.180556,907,Morelos,Jojutla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3913,HIGMR,"Higuerón, Mor.",18.573889,-99.180278,920,Morelos,Jojutla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3914,C17031,Jojutla,18.583889,-99.184167,959,Morelos,Jojutla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3915,C17075,Jojutla,18.583333,-99.183333,890,Morelos,Jojutla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3916,JOJMR,"Jojutla, Mor.",18.6,-99.2,920,Morelos,Jojutla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3917,C17016,Tequesquitengo,18.611111,-99.259722,932,Morelos,Jojutla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3918,TQGMR,"Tequesquitengo, Mor.",18.611111,-99.250278,0,Morelos,Jojutla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3919,ELPMR,"El Peñón, Mor.",18.690556,-98.786667,1422,Morelos,Jonacatepec de Leandro Valle,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3920,C17028,Jonacatepec,18.691667,-98.824722,1350,Morelos,Jonacatepec de Leandro Valle,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3921,JNCMR,"Jonacatepec, Mor.",18.7,-98.8,1165,Morelos,Jonacatepec de Leandro Valle,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3922,C17090,Tepalcingo Bachillerato,18.638056,-98.817778,1265,Morelos,Jonacatepec de Leandro Valle,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3923,C17092,Vista Alegre,18.73,-99.383611,0,Morelos,Mazatepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3924,C17006,El Rodeo,18.778611,-99.323611,1858,Morelos,Miacatlán,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3925,RODMR,"El Rodeo, Mor.",18.765278,-99.331389,1200,Morelos,Miacatlán,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3926,C17029,Palpan,18.8675,-99.429167,1620,Morelos,Miacatlán,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3927,PAPMR,"Palpan, Mor.",18.8675,-99.433333,1470,Morelos,Miacatlán,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3928,C17045,Huecahuaxco E-7,18.911944,-98.753056,2305,Morelos,Ocuituco,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3929,HUXMR,"Huecahuaxco, Mor.",18.936667,-98.781667,2197,Morelos,Ocuituco,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3930,HUEMR,"Hueyapan, Mor.",18.879444,-98.696944,2290,Morelos,Ocuituco,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3931,OCTMR,"Ocuituco, Mor.",18.8825,-98.758611,1885,Morelos,Ocuituco,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3932,C17048,Puente Ocuituco E-5,18.878056,-98.775278,1941,Morelos,Ocuituco,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3933,C17069,Ahuehuetzingo,18.717778,-99.278611,1068,Morelos,Puente de Ixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3934,C17076,Puente de Ixtla,18.629167,-99.325833,903,Morelos,Puente de Ixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3935,PIXMR,"Puente de Ixtla, Mor.",18.633333,-99.322778,906,Morelos,Puente de Ixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3936,C17019,Tilzapotla,18.487778,-99.306111,1303,Morelos,Puente de Ixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3937,TILMR,"Tilzapotla, Mor.",18.487778,-99.306111,97,Morelos,Puente de Ixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3938,C17077,Xoxocotla,18.685,-99.243889,1030,Morelos,Puente de Ixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3939,XXOMR,"Xoxocotla, Mor.",18.683333,-99.25,1020,Morelos,Puente de Ixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3940,C17058,Cuentepec,18.860278,-99.326389,1487,Morelos,Temixco,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3941,CUNMR,"Cuentepec, Mor.",18.862778,-99.324722,1627,Morelos,Temixco,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3942,C17067,Cuernavaca,18.892222,-99.233333,1372,Morelos,Temixco,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3943,C17014,Temixco,18.854444,-99.227222,1283,Morelos,Temixco,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3944,TTAMR,"Tetlama, Mor.",18.833333,-99.278333,1208,Morelos,Temixco,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3945,C17081,Amilcingo,18.73,-98.7625,1519,Morelos,Temoac,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3946,AMIMR,"Amilcingo, Mor.",18.755278,-98.771111,0,Morelos,Temoac,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3947,TMCMR,"Temoac, Mor.",18.778056,-98.786944,1616,Morelos,Temoac,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3948,C17057,El Limón,18.531111,-98.9375,1248,Morelos,Tepalcingo,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3949,C17015,Tepalcingo,18.596389,-98.843611,1160,Morelos,Tepalcingo,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3950,TPLMR,"Tepalcingo, Mor.",18.596389,-98.843611,1160,Morelos,Tepalcingo,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3951,C17021,Tlacualera,18.616667,-98.943611,1250,Morelos,Tepalcingo,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3952,C17039,San Juan Tlacotenco,19.039167,-99.093889,2836,Morelos,Tepoztlán,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3953,C17049,Tepoztlán E-12,18.985278,-99.099722,1716,Morelos,Tepoztlán,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3954,TPZMR,"Tepoztlán, Mor.",18.971389,-99.072778,1700,Morelos,Tepoztlán,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3955,C17073,Cuautlita,18.700278,-99.384444,986,Morelos,Tetecala,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3956,CUTMR,"Cuautlita, Mor.",18.701667,-99.375556,946,Morelos,Tetecala,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3957,MIAMR,"Miacatlán, Mor.",18.7,-99.4,1035,Morelos,Tetecala,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3958,C17060,Alponocan,18.931111,-98.689722,2769,Morelos,Tetela del Volcán,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3959,C17046,Hueyapan E-4,18.885,-98.690278,2285,Morelos,Tetela del Volcán,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3960,TETMR,"Tetela del Volcán, Mor.",18.876389,-98.710278,0,Morelos,Tetela del Volcán,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3961,C17066,El Vigía,19.01,-98.96,2160,Morelos,Tlalnepantla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3962,TLCMR,"Tlacualera, Mor.",19.038056,-98.943611,2550,Morelos,Tlalnepantla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3963,CMMMR,"Centro Internacional de Mejoramiento de Maíz y Trigo, Mor.",18.686944,-99.126389,955,Morelos,Tlaltizapán de Zapata,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3964,C17056,San Pablo Hidalgo,18.581944,-99.044722,925,Morelos,Tlaltizapán de Zapata,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3965,SPHMR,"San Pablo Hidalgo, Mor.",18.580278,-99.042778,932,Morelos,Tlaltizapán de Zapata,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3966,C17013,Temilpa,18.705833,-99.093889,1135,Morelos,Tlaltizapán de Zapata,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3967,C17018,Ticumán,18.759167,-99.121111,970,Morelos,Tlaltizapán de Zapata,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3968,TICMR,"Ticumán, Mor.",18.794167,-99.103889,988,Morelos,Tlaltizapán de Zapata,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3969,C17008,Huautla,18.44,-99.025,966,Morelos,Tlaquiltenango,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3970,HUTMR,"Huautla, Mor.",18.441389,-99.025,970,Morelos,Tlaquiltenango,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3971,C17038,Nexpa,18.52,-99.145,800,Morelos,Tlaquiltenango,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3972,NEXMR,"Nexpa, Mor.",18.519444,-99.140833,1200,Morelos,Tlaquiltenango,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3973,C17065,Valle de Vazquez,18.529167,-99.07,950,Morelos,Tlaquiltenango,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3974,C17023,Xicatlacotla,18.519167,-99.191944,803,Morelos,Tlaquiltenango,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3975,C17033,Xicatlacotla,18.45,-99.1,1095,Morelos,Tlaquiltenango,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3976,XICMR,"Xicatlacotla, Mor.",18.528889,-99.190278,814,Morelos,Tlaquiltenango,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3977,C17050,Tlayacapan E-11,18.955556,-98.972778,1662,Morelos,Tlayacapan,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3978,C17051,Totolapan E-10,18.986944,-98.919722,1908,Morelos,Totolapan,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3979,TOTMR,"Totolapan, Mor.",18.9875,-98.92,1920,Morelos,Totolapan,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3980,C17072,Alpuyeca,18.735,-99.265833,1025,Morelos,Xochitepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3981,ALUMR,"Alpuyeca, Mor.",18.734722,-99.258056,1041,Morelos,Xochitepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3982,C17070,Apluyeca,18.743611,-99.258056,1050,Morelos,Xochitepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3983,OACMR,"Oacalco, Mor.",18.923333,-99.031389,1363,Morelos,Xochitepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3984,ETAMR,"E.T.A. 118, Mor.",18.881944,-98.967222,1590,Morelos,Yautepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3985,C17082,Oacalco,18.922222,-99.030556,1297,Morelos,Yautepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3986,C17012,Oaxtepec,18.906389,-98.970278,1380,Morelos,Yautepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3987,YAHMR,"Yautepec, Mor.",18.899167,-99.050556,1244,Morelos,Yautepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3988,C17068,Achichipico D-4,18.947222,-98.829167,2117,Morelos,Yecapixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3989,ACHMR,"Achichipico, Mor.",18.947222,-98.829167,1910,Morelos,Yecapixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3990,C17043,E.T.A. 118 Yecapixtla,18.891667,-98.858333,1600,Morelos,Yecapixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3991,C17063,Tecajec,18.798056,-98.812222,1824,Morelos,Yecapixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3992,C17025,Yecapixtla,18.85,-98.866667,1610,Morelos,Yecapixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3993,C17052,Yecapixtla,18.883333,-98.865,1590,Morelos,Yecapixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3994,YECMR,"Yecapixtla, Mor.",18.881944,-98.866111,1500,Morelos,Yecapixtla,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3995,C17026,C.A.E. La Victoria,18.636667,-99.200833,1364,Morelos,Zacatepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3996,ZCTMR,"Observatorio de Zacatepec, Mor.",18.651389,-99.196667,932,Morelos,Zacatepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3997,C17042,Zacatepec,18.65,-99.183333,918,Morelos,Zacatepec,271,Río Amacuzac,18,Balsas,271.0,18.0,Morelos
3998,C17020,Tlacotepec,18.813333,-98.75,1754,Morelos,Zacualpan de Amilpas,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
3999,TLOMR,"Tlacotepec, Mor.",18.813333,-98.75,1754,Morelos,Zacualpan de Amilpas,273,Río Nexapa,18,Balsas,273.0,18.0,Morelos
4000,C18001,Acaponeta,22.49,-105.354167,24,Nayarit,Acaponeta,162,Río Acaponeta 2,11,Presidio San Pedro,162.0,11.0,Nayarit
4001,ACANR,"Acaponeta, Nay.",22.49,-105.354167,52,Nayarit,Acaponeta,162,Río Acaponeta 2,11,Presidio San Pedro,162.0,11.0,Nayarit
4002,CUCNR,"Cucharas, Nay.",22.35,-105.183333,0,Nayarit,Acaponeta,169,Grupo de corrientes Marismas Nacionales:,11,Presidio San Pedro,169.0,11.0,Nayarit
4003,HUANR,"Huajicori, Nay.",22.6375,-105.320833,0,Nayarit,Acaponeta,161,Río Acaponeta 1,11,Presidio San Pedro,161.0,11.0,Nayarit
4004,LESNR,"La Estancia, Nay.",22.558333,-105.341667,90,Nayarit,Acaponeta,161,Río Acaponeta 1,11,Presidio San Pedro,161.0,11.0,Nayarit
4005,C18084,Mesa de Pedro Y Pablo,22.433333,-105.170833,806,Nayarit,Acaponeta,155,Río San Pedro-Mezquital,11,Presidio San Pedro,155.0,11.0,Nayarit
4006,C18068,Pajaritos,22.377778,-105.254167,76,Nayarit,Acaponeta,169,Grupo de corrientes Marismas Nacionales:,11,Presidio San Pedro,169.0,11.0,Nayarit
4007,C18002,Ahuacatlán,21.055,-104.484167,0,Nayarit,Ahuacatlán,236,Ahuacatlán,14,Río Ameca,236.0,14.0,Nayarit
4008,C18052,Ahuacatlán,21.054167,-104.484167,1000,Nayarit,Ahuacatlán,236,Ahuacatlán,14,Río Ameca,236.0,14.0,Nayarit
4009,C18040,Tetitlán,21.116667,-104.6,779,Nayarit,Ahuacatlán,236,Ahuacatlán,14,Río Ameca,236.0,14.0,Nayarit
4010,C18061,Tetitlán,21.119444,-104.621111,760,Nayarit,Ahuacatlán,236,Ahuacatlán,14,Río Ameca,236.0,14.0,Nayarit
4011,C18003,Amatlán de Cañas,20.8,-104.4,798,Nayarit,Amatlán de Cañas,238,Ameca Pijinto,14,Río Ameca,238.0,14.0,Nayarit
4012,C18044,Amatlán de Cañas,20.806111,-104.402778,749,Nayarit,Amatlán de Cañas,238,Ameca Pijinto,14,Río Ameca,238.0,14.0,Nayarit
4013,GAVNR,"Gaviotas, Nay.",20.889722,-105.136667,56,Nayarit,Bahía de Banderas,242,Ameca Ixtapa B,14,Río Ameca,242.0,14.0,Nayarit
4014,C18021,Las Gaviotas,20.889722,-105.136667,56,Nayarit,Bahía de Banderas,242,Ameca Ixtapa B,14,Río Ameca,242.0,14.0,Nayarit
4015,C18074,Punta de Mita,20.771667,-105.219444,25,Nayarit,Bahía de Banderas,242,Ameca Ixtapa B,14,Río Ameca,242.0,14.0,Nayarit
4016,C18080,San Marcos,20.956944,-105.353333,7,Nayarit,Bahía de Banderas,232,Huicicila,13,Río Huicicila,232.0,13.0,Nayarit
4017,C18042,Valle de Banderas,20.803333,-105.246111,54,Nayarit,Bahía de Banderas,242,Ameca Ixtapa B,14,Río Ameca,242.0,14.0,Nayarit
4018,C18006,Compostela,21.233333,-104.916667,834,Nayarit,Compostela,232,Huicicila,13,Río Huicicila,232.0,13.0,Nayarit
4019,C18083,Cumbres de Huicicila,21.318056,-105.013056,960,Nayarit,Compostela,232,Huicicila,13,Río Huicicila,232.0,13.0,Nayarit
4020,C18064,E.T.A. 042 Las Varas,21.178056,-105.136667,26,Nayarit,Compostela,232,Huicicila,13,Río Huicicila,232.0,13.0,Nayarit
4021,C18023,Miravalles,21.298889,-104.876667,933,Nayarit,Compostela,232,Huicicila,13,Río Huicicila,232.0,13.0,Nayarit
4022,C18025,Paso de Arocha,21.275278,-105.081111,84,Nayarit,Compostela,232,Huicicila,13,Río Huicicila,232.0,13.0,Nayarit
4023,C18043,Zacualpan,21.25,-105.166667,29,Nayarit,Compostela,232,Huicicila,13,Río Huicicila,232.0,13.0,Nayarit
4024,CARNR,"Carrizal, Nay.",21.85,-104.8,0,Nayarit,Del Nayar,220,Río Santiago 5,12,Lerma Santiago,220.0,12.0,Nayarit
4025,C18063,Chapalacana,21.944167,-104.5,277,Nayarit,Del Nayar,216,Río Atengo,12,Lerma Santiago,216.0,12.0,Nayarit
4026,CHPNR,"Chapalagana, Nay.",21.944167,-104.5,320,Nayarit,Del Nayar,216,Río Atengo,12,Lerma Santiago,216.0,12.0,Nayarit
4027,C18009,El Carrizal,21.826944,-104.830278,80,Nayarit,Del Nayar,221,Río Santiago 6,12,Lerma Santiago,221.0,12.0,Nayarit
4028,C18045,El Carrizal,21.827222,-104.575,632,Nayarit,Del Nayar,220,Río Santiago 5,12,Lerma Santiago,220.0,12.0,Nayarit
4029,C18014,Huaynamota,21.919722,-104.513611,670,Nayarit,Del Nayar,220,Río Santiago 5,12,Lerma Santiago,220.0,12.0,Nayarit
4030,HUYNR,"Huaynamota, Nay.",21.9225,-104.511111,960,Nayarit,Del Nayar,220,Río Santiago 5,12,Lerma Santiago,220.0,12.0,Nayarit
4031,C18018,Jesús María,22.255278,-104.516111,411,Nayarit,Del Nayar,218,Río Huaynamota,12,Lerma Santiago,218.0,12.0,Nayarit
4032,JMANR,"Jesús María, Nay.",22.250833,-104.516944,960,Nayarit,Del Nayar,218,Río Huaynamota,12,Lerma Santiago,218.0,12.0,Nayarit
4033,LSANR,"Los Sabinos, Nay.",21.941111,-104.553889,1964,Nayarit,Del Nayar,220,Río Santiago 5,12,Lerma Santiago,220.0,12.0,Nayarit
4034,PAJNR,"Pajaritos, Nay.",22.377778,-105.020833,245,Nayarit,Del Nayar,155,Río San Pedro-Mezquital,11,Presidio San Pedro,155.0,11.0,Nayarit
4035,C18031,San Juan Peyotán,22.361111,-104.431667,639,Nayarit,Del Nayar,217,Río Jesús María,12,Lerma Santiago,217.0,12.0,Nayarit
4036,C18007,Cucharas,22.818333,-105.305,134,Nayarit,Huajicori,161,Río Acaponeta 1,11,Presidio San Pedro,161.0,11.0,Nayarit
4037,C18012,Huajicori,22.6375,-105.320833,72,Nayarit,Huajicori,161,Río Acaponeta 1,11,Presidio San Pedro,161.0,11.0,Nayarit
4038,C18070,La Estancia,22.591667,-105.341667,68,Nayarit,Huajicori,161,Río Acaponeta 1,11,Presidio San Pedro,161.0,11.0,Nayarit
4039,C18078,San Andrés Milpillas,22.863333,-105.118333,1400,Nayarit,Huajicori,155,Río San Pedro-Mezquital,11,Presidio San Pedro,155.0,11.0,Nayarit
4040,SAMNR,"San Andrés Milpillas, Nay.",22.864167,-105.118889,0,Nayarit,Huajicori,155,Río San Pedro-Mezquital,11,Presidio San Pedro,155.0,11.0,Nayarit
4041,C18035,Tachichilpa,22.798333,-105.265,377,Nayarit,Huajicori,161,Río Acaponeta 1,11,Presidio San Pedro,161.0,11.0,Nayarit
4042,C18075,Cacalutlán,21.115833,-104.260833,908,Nayarit,Ixtlán del Río,219,Río Santiago 4,12,Lerma Santiago,219.0,12.0,Nayarit
4043,C18016,Ixtlán del Rio,21.033333,-104.375,1043,Nayarit,Ixtlán del Río,236,Ahuacatlán,14,Río Ameca,236.0,14.0,Nayarit
4044,C18055,Ixtlán del Rio,21.0375,-104.390833,1037,Nayarit,Ixtlán del Río,236,Ahuacatlán,14,Río Ameca,236.0,14.0,Nayarit
4045,CAINR,"El Caimán, Nay.",21.201389,-104.080556,0,Nayarit,La Yesca,219,Río Santiago 4,12,Lerma Santiago,219.0,12.0,Nayarit
4046,C18011,Guadalupe Ocotán,21.888333,-104.356111,1094,Nayarit,La Yesca,216,Río Atengo,12,Lerma Santiago,216.0,12.0,Nayarit
4047,C18013,Huajimic,21.6825,-104.316111,1131,Nayarit,La Yesca,216,Río Atengo,12,Lerma Santiago,216.0,12.0,Nayarit
4048,C18020,La Yesca,21.324444,-104.0125,1357,Nayarit,La Yesca,214,Río Bolaños 2,12,Lerma Santiago,214.0,12.0,Nayarit
4049,C18030,San José Valle,20.743889,-105.229444,20,Nayarit,Puerto Vallarta,242,Ameca Ixtapa B,14,Río Ameca,242.0,14.0,Nayarit
4050,C18056,Morada,22.121944,-105.203611,115,Nayarit,Rosamorada,164,Río Rosa Morada 2,11,Presidio San Pedro,164.0,11.0,Nayarit
4051,C18028,Rosamorada,22.122222,-105.203889,30,Nayarit,Rosamorada,164,Río Rosa Morada 2,11,Presidio San Pedro,164.0,11.0,Nayarit
4052,ROMNR,"Rosamorada, Nay.",22.119722,-105.211667,30,Nayarit,Rosamorada,164,Río Rosa Morada 2,11,Presidio San Pedro,164.0,11.0,Nayarit
4053,C18027,Rosarito,22.166944,-105.005278,372,Nayarit,Rosamorada,155,Río San Pedro-Mezquital,11,Presidio San Pedro,155.0,11.0,Nayarit
4054,SPENR,"San Pedro, Nay.",21.9875,-105.141667,0,Nayarit,Rosamorada,156,Río San Pedro-Desembocadura,11,Presidio San Pedro,156.0,11.0,Nayarit
4055,C18082,Cordón del Jilguero,21.927222,-104.960833,470,Nayarit,Ruiz,221,Río Santiago 6,12,Lerma Santiago,221.0,12.0,Nayarit
4056,C18085,El Naranjo,22.034167,-104.861944,239,Nayarit,Ruiz,155,Río San Pedro-Mezquital,11,Presidio San Pedro,155.0,11.0,Nayarit
4057,C18026,Puerta de Platanares,21.918333,-104.984722,123,Nayarit,Ruiz,221,Río Santiago 6,12,Lerma Santiago,221.0,12.0,Nayarit
4058,RUINR,"Ruiz, Nay.",21.958333,-105.1425,24,Nayarit,Ruiz,156,Río San Pedro-Desembocadura,11,Presidio San Pedro,156.0,11.0,Nayarit
4059,C18032,San Pedro,21.958333,-105.1425,29,Nayarit,Ruiz,156,Río San Pedro-Desembocadura,11,Presidio San Pedro,156.0,11.0,Nayarit
4060,C18033,San Pedro Ixcatán,22.05,-104.916667,1305,Nayarit,Ruiz,155,Río San Pedro-Mezquital,11,Presidio San Pedro,155.0,11.0,Nayarit
4061,C18062,E.T.A. 041 Guadalupe Victoria,21.679444,-105.327222,10,Nayarit,San Blas,231,San Blas,13,Río Huicicila,231.0,13.0,Nayarit
4062,C18071,Guadalupe Victoria,21.583333,-105.333333,5,Nayarit,San Blas,231,San Blas,13,Río Huicicila,231.0,13.0,Nayarit
4063,C18015,Isla María Madre,21.632778,-106.539167,19,Nayarit,San Blas,-,-,-,-,,,Nayarit
4064,C18017,Jalcocotan,21.479444,-105.106111,428,Nayarit,San Blas,228,Ixtapa,13,Río Huicicila,228.0,13.0,Nayarit
4065,C18024,Navarrete,21.646944,-105.115278,75,Nayarit,San Blas,231,San Blas,13,Río Huicicila,231.0,13.0,Nayarit
4066,C18029,San Blas,21.543889,-105.283333,4,Nayarit,San Blas,231,San Blas,13,Río Huicicila,231.0,13.0,Nayarit
4067,C18077,Cuastecomatillo,21.043056,-104.753889,720,Nayarit,San Pedro Lagunillas,238,Ameca Pijinto,14,Río Ameca,238.0,14.0,Nayarit
4068,C18081,San Pedro Lagunillas,21.2175,-104.754444,1288,Nayarit,San Pedro Lagunillas,236,Ahuacatlán,14,Río Ameca,236.0,14.0,Nayarit
4069,C18005,Cerro Blanco,21.376667,-104.618333,965,Nayarit,Santa María del Oro,220,Río Santiago 5,12,Lerma Santiago,220.0,12.0,Nayarit
4070,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",21.428333,-104.450833,0,Nayarit,Santa María del Oro,219,Río Santiago 4,12,Lerma Santiago,219.0,12.0,Nayarit
4071,ANRNR,"Amado Nervo, Nay.",21.733333,-105.033333,0,Nayarit,Santiago Ixcuintla,221,Río Santiago 6,12,Lerma Santiago,221.0,12.0,Nayarit
4072,C18004,Capomal,21.839444,-105.121111,35,Nayarit,Santiago Ixcuintla,221,Río Santiago 6,12,Lerma Santiago,221.0,12.0,Nayarit
4073,CAPNR,"Capomal, Nay.",21.831111,-105.1125,13,Nayarit,Santiago Ixcuintla,221,Río Santiago 6,12,Lerma Santiago,221.0,12.0,Nayarit
4074,C18037,El Tizate,21.803333,-105.115556,19,Nayarit,Santiago Ixcuintla,221,Río Santiago 6,12,Lerma Santiago,221.0,12.0,Nayarit
4075,C18069,El Verdineño,21.716667,-105.133333,36,Nayarit,Santiago Ixcuintla,231,San Blas,13,Río Huicicila,231.0,13.0,Nayarit
4076,C18076,Los Corchos,21.797778,-105.304167,7,Nayarit,Santiago Ixcuintla,156,Río San Pedro-Desembocadura,11,Presidio San Pedro,156.0,11.0,Nayarit
4077,C18022,Mexcaltitán,21.905,-105.476111,4,Nayarit,Santiago Ixcuintla,156,Río San Pedro-Desembocadura,11,Presidio San Pedro,156.0,11.0,Nayarit
4078,C18057,Nanchi,21.798333,-105.061944,37,Nayarit,Santiago Ixcuintla,221,Río Santiago 6,12,Lerma Santiago,221.0,12.0,Nayarit
4079,C18072,Palmar de Cuautla,22.219722,-105.645833,5,Nayarit,Santiago Ixcuintla,169,Grupo de corrientes Marismas Nacionales:,11,Presidio San Pedro,169.0,11.0,Nayarit
